training
"I was really excited to try this, got the box, and started reading it. It Says Decaffeinated arabica coffee under ingredients on the bottom. SO DISAPPOINTED! It doesnt indiciate that ANYWHERE and I would NOT have bought it had I known it was decaff! TL;DR DECAFF - Not what I wanted"
This is suppose to be sweet paprika but it is HOT. I runed my Bar-B-Q because I thought this was sweet and used it as I would if it was sweet. the information on the can is misleading. TL;DR wrong information
These are amazing food markers... write beautifully and flawlessly with true vivid color. Makes you look like a professional baker! LOVE THEM! Did fine red stitching on fondant baseballs and they were phenomenal... don't waste your money on other markers that smear... these are fabulous! TL;DR Awesome markers
"I like sardines, particularly sardines smoked and packed in olive oil. Sardines are available without being smoked, in a ketchup sauce, in mustard, and packed in a non-descript vegetable oil.<br /><br />Reese's have proven, over the last several years, to be a consistently high quality product. They fare well, even when placed against the best of competing brands like King Oscar. TL;DR Five Stars, Every Time"
This is really good. I like it much better then their flavors with all that sugar. TL;DR Great Stuff
"This product should have been called ""Cajun Salt"" because it is mostly salt crystals with a little spice mixed in. If you want to control your own salt content and get more flavor, get the <a href=""http://www.amazon.com/gp/product/B00356JU5C"">Louisiana Fish Fry Products Cajun Blackened Seasoning</a> instead. Loved that one from the same company. TL;DR TOO SALTY"
"For many years, I fed my now 10 year old long haired male cat a mainstream brand of cat food that I believed was high quality.  Over the past couple of years my cat started having stomach problems and was throwing up excessively...to the point of needing to be rehydrated at the vet at least once a year.  I tried canned wet food but it made the problem even worse.  Every time my vet would simply recommend a sensitive stomach dry food but it never worked long term. We were caught in a terrible cycle and I felt awful for my poor cat!<br />After doing some research on my own, I determined that my cat may have a grain sensitivity.  I decided to try a limited ingredient diet and chose Natural Balance (salmon and pea).  After 3 months on Natural Balance, it is like I have a different cat!  Immediately, he enjoyed the food so no issue there.  His coat improved after 1 month and it is so shiny and smooth.  He has not gotten sick once except for the occasional hair ball, which is even less frequent now (1 every 2 weeks).  We have started supplementing with NB LID wet canned food and he loves it as well!<br />I cannot say enough about this wonderful food.  If you have a cat struggling with tummy problems, give this a try!  It solved our problems AND I feel great about feeding him this high quality, nutritious food. TL;DR The perfect food for my cat"
"This is my 2nd Order of Island Blend.  I had used another brand for years so it took a few days to get used to a new taste, but its just fine. The envelopes are easy to tear open and very convenient. TL;DR Good Coffee at Good Price"
"Honestly, these are fantastic, closest thing to Grandma's recipe ever! I have been buying from this company for years, I have sent them all over the US and even to Afghanistan to my nephew's troops and they arrived like right out of the oven. Great treat for anyone with discerning taste in baked goods, you can't go wrong! OVC07711 TL;DR Melt in your mouth!"
"title says it all:good, spicy jalap taste w/ a slight heat to it;creamy texture stays in place better than salsa, too. i dug this more than the ranchero flavor. works great on tacos, salad, soup topper, baked potatoes, etc. good all-around condiment! TL;DR great balance of spiciness,creamy texture,and don't need to use much"
"I really wanted to like these. All the reviews made it seem supernal, and, well as advertised, it's not fried nor baked.<br /><br />However, even though it is advertised as being ""healthy"" but still with plenty of flavor, that flavor just means each chip is loaded with salt. I only looked at the nutrition facts after I felt they were too salty, and I discover that a 100cal bag contains 10% dv of sodium.<br /><br />I'm not a health nut, nor am I trying to diet. These were my first food purchase from amazon, and I bought them because they were at the top of the search list and seemed to be a best seller. However, I just couldn't get into these chips.<br /><br />I realize that the flavour of the chips is up to each individuals' tastebuds, and so I will say that these are perfect for those who enjoy chips with strong flavor. I personally enjoy chips where I can taste some potato as well. TL;DR Not as good as I was lead to believe"
"My cat Foutchie is heading toward 5 now and no one told her the trouble with a kitten is it eventually becomes a cat (so take that Ogden Nash!).  She still voom-voom-vooms around at a pace that makes me exhausted.  She loves toys, especially stuff she chases.  So the bubbles are great full.  Especially since they are catnip bubbles.  You don't have the worry about them getting soap on them and making them sick.  She love jumping high to pop them.<p>So if you are looking for something to awaken the kitten in your kitty, you might try these. TL;DR Foutchie approved!!"
"I have one of the pickiest dogs.  He dislikes everything.  The only things he eats are people food..........but not anymore!  He loves this.  I give it to him as a snack too and he can't get enough of it.  I notice that his coat is shinier since he has been eating this. TL;DR Natural Balance Beef and Rice Formula Dog Food Roll, 4-Pound"
"This product was just what we were looking for. My wife loves making dolmas, and I love eating them so...it worked out Great! So, Thank You. TL;DR Just what we were looking for."
Tasted like a couple of pieces of toast.  Anyone who likes bagels should stay away from these. TL;DR bread not bagel
"I purchased this item at the super market at Halloween time.  They are very flavorful soft, chewy treats. Similar to Gummi Bears but they have a juicy center and intense flavor. I went back to buy more because my teen age grandson loves them and they were all gone. Much to my chagrin they are only available in my area for Halloween. They make great snacks for children and adults. TL;DR Delightful"
"Please don't buy these for your dog. These have artificial colors and pork in them that is not listed on the product description online. These made my dog very ill. He had diarrhea and was throwing up for a week. I was very worried about him. This was the only change in his diet, I feed him all natural food with no artificial anything. I thought these were made of chicken & natural accourding to the online description but they are not. TL;DR Dingo Munchy Stix made my dog very sick"
"The service was excellent from Amazon,it always is. I compare other companies to Amazon.  Amazon has set the level of customer service, and quickness to such a high level, extremely hard to beat. Nine out of ten times I always shop at Amazon not only are they quicker, but they also have everything for less expensive price. No shipping if you sign up for prime time once a year.Love them can you tell  !!!!As far as the coffee I preferred Green Mountain my choice, over Gloria Jeans Hazelnut. TL;DR gloria jeans hazelnut k-cups"
THis product is a cheap candy ($3) three dollar candy sold for 27 bucks.  dont waste tour money or time TL;DR WORTHLESS - NO GOOD
"We like these Mrs. May's Trio Natural Bars. These are a little on the chewy, sticky side, so beware, if you have dental problems (chew carefully). Packaged in an almost indestructible cello package. The ingredients are as follows: Cashews, Almonds, Pistachios, Fruit (Cranberries or Strawberries or Blueberries or Tropical-Pineapple, Mango, Papaya), Sesame Seeds, Sunflower Seeds, Pumpkin Seeds, Dates, Raisins, Rice Malt, Natural Flavors, Cane Juice, Sea Salt. That's it! There are 20 bars in a 24 oz or 700 gram box. Each bar is 1.2 oz or 35 grams. The box says: vegan/no trans fat/no additives/no preservatives/no cholesterol/gluten free/diary free/wheat free/non-GMO/kosher and product of China (that worries me more than a little). Calories 170 each, 100 calories from fat, 12 grams total fat, 1.5 grams saturated fat, 0mg cholesterol, 45mg sodium, 14g total carbohydrate, 2g dietary fiber, 6g sugar, 5g protein, 2/4% calcium, 8% iron, 0% vitamins A & C. Yummy flavor, can taste the nuts and fruit, not too sweet for most people, certainly a lot less sweet than any other granola/snack/breakfast/protein type bar we've tried. Wish they were bigger, pretty small. Otherwise, very good bars.  Nice having 5 bars of each flavor all in one box! TL;DR Very Good!"
"Easily makes great beignets! Plus I was surprised to find it made more than I expected even though I like my beignets somewhat doughy. I roll my dough out a little less to have thicker dough.<br />If you have not made these before, to make them puff you have to hold them under the oil for a few seconds. After you drop them in and they start to rise to the top, just use something to hold them just under the oil. It usually takes just a second or so and you will see the dough start to expand. Then just let them go and let them finish cooking. Flip to cook both sides if necessary. TL;DR Oh so good!!!"
"This is a very good salmon product.  It is not smoked, so you are not losing the good omega 3 oil.  I find it works well with a bagel and cream cheese-package makes about 3 of these. It is well sealed and apparently lasts foreveer. TL;DR SeaBear"
"This tea is OK, but the fruity flavors were very strong. It was more like fruit tea than green tea. I prefer my tea hot, but (as the other reviewer suggested) this may make a better iced tea. If you like strong fruity flavors in your tea, you will probably enjoy this. TL;DR OK, not as good as I'd hoped for"
"Purchased this with the Tom Yum and Udon. Avoid...doesn't taste like chicken, really salty and almost unpalatable. TL;DR Avoid the Chicken"
"If you're pressed for time and want something that's easy to prepare, filling, and that the kids will eat, this should suit just fine. I wouldn't eat just this for a meal, though, due to the high fat content.<br /><br />We (two adults and three kids) had this for dinner a few days ago, and my wife said it was very easy to prepare. She mentioned that a few times, actually. This makes a good amount of food when prepared according to the package directions. The package indicates enough for about five people, and that's about right. There was more than enough to go around, plus leftovers, although we didn't eat this exclusively for the meal.<br /><br />Most of the family liked it. The flavor was good, and it went down very easy. There was a surprising amount of cheese, enough so that I think in addition to the ground beef you could add additional things like chopped onion, bell pepper, or whatever, and make quite a nice dish out of it. I ate some cold leftovers with lunch the next day, and it tasted just fine.<br /><br />My only gripe is the same thing I have with other cheese-type products: it's very high in fat, and therefore felt rather greasy, and sat a little heavy in my stomach. According to the box, one serving as prepared gives you 25% of the recommended daily fat intake. Because of this, given a choice this isn't a food product I'd eat on its own. Rather, I'd have this along with a small salad, fruit, etc. I'd really like it if instead of having the cheese sauce pre-made in a pouch, they provided a powder (similar to mac-and-cheese) so I can prepare the cheese sauce how I like it. TL;DR Tasty and good for a quick meal"
"We bought the one cup thinking it was the perfect thing to brew coffee for my in-laws and herbal tea and apple cider for the rest of us.  But after brewing a few cups of coffee, it makes everything taste like coffee.  Mechanically it is working fine after two months. TL;DR Not for mixed use"
"I have eaten alot of bars lately, and these are the best. They were a little hard to find locally at first, but ahhhaahhh Publix has them for 2 for $3.00, not bad huh? Also from now til 12-31-10 thinkthin has a coupon you can use (print alot of copies ;)) for 50 cents off a single purchase. AND NO SUGAR!!!! I feel like I'm eating a chocolate cnady bar but I dont feel as guilty afterwards. These chocolate brownie one is good too, but nothing like these white chocolate bars. Thanks think thin!!!! TL;DR Best diet bars out there!!!"
Just wanted to say they taste just like I remember them as a kid.  They are Grrrreeeaaaattttt!!!! TL;DR Kellogg's Frosted Rice Krispies
"My son loves it. I think it's his favorite out of the three brands of baby food we've tried. You can't beat the packaging, very convenient. TL;DR Pass The Test!"
"This is good loose leaf tea and the packaging makes this tea a very good purchase. There are three packages so while using one the other two stay fresh, the package has a zip lock thing to help preserve freshness and the bottome is fasioned so that it can stand up like in the picture. The tea itself is very good, but you must remember that this is Jasmine green tea... All in all I am happy with the purchase. TL;DR Good tea."
"These are some of the best olives I have ever tasted! I purchased them recently from Gristede's and literally had to go back two days later for another jar. The olives are big, yummy, perfectly brined, not too salty queen olives in a smooth, dry vermouth that yes - gave me a bit of a buzz even before I mixed it with gin to create a tasty martini. The only thing that kept me from clearing the supermarket shelf of these olives was the cost - in store they're $6.99 and it was a good distance from my Brooklyn address. I took it as a sign that the Universe was trying to help me manage my olive addiction. I almost opened the second jar on the subway - I need help and olive lovers you need to try these olives. TL;DR Yummy yummy Olives!!!"
"I have used this seasoning for grilled veggies, soups, stir fry, cole slaw, etc. for several years and it is THE BEST. I haven't been able to find it in the local stores recently, so that is why I ordered it from Amazon.  It's called Salt-Free 17 because it jazzes up the dish so you don't have to use salt and pepper. It is also great added to melted butter and served on a saucer for dipping bread. All the ingredients (except for citric acid and corn starch) are chopped herbs, veggies, lemon peel, orange peel, and toasted sesame seeds. It has NO MSG. TL;DR Best seasoning for grilled veggies, stir fry, soups, etc."
"I think this is a good product, but my cats do not like it as much as the chicken flavor.  But otherwise, Liv-a-Littles are a hit. TL;DR Good, but not as good as Chicken."
"Snapea Crisps do taste slightly like ground peas -- delicious!  They are crispy, like potato chips, but better for you.  I found a bag of these in a Trader Joe's while on a cross country trip.  They were so good, and healthy too, that I had to find more.  Amazon is a great source for anything you need!  It saved me from running from store to store. TL;DR Great Snack!"
"I got my kitten through a rescue group when he was about 7 months old. He had been a stray and was very thin, had bad breath, diarrhea, poor coat and missing hair on his ears. He has been on this Natural Balance dry food for the last seven months or so and he's now a very healthy 14 pounds, has a gorgeous shiny coat, no diarrhea, his breath is good and has a great energy level. It's hard to believe he's the same cat. I'm very happy with this food and so is he. He loves the taste and never gets tired of it. Yes, it's a little more costly than buying the generic brand of cat food at the grocery store but I save on vet bills because my cat is never sick. I have tried other brands of food, but he prefers the taste of this one and I'm happy he's doing so well on it. TL;DR Healthy and high quality food that my cat loves"
"I found this product very difficult and annoying to install. The included length of aluminum wire is quite stiff, which makes threading the PVC pipes annoying. Far more disturbing is the amount of aluminum that transferred from the wire to my hands during the installation.<br /><br />At first I thought this wasn't working - I'd left the Havahart live trap out and baited even after installing the fence as an added security measure, but when I released the groundhog I'd caught into the yard and it ran through the fence (brushing solidly against the wire) it didn't look like it was affected. Suspicious, I touched the wire... it produced barely a tingle. I checked the light, and sure enough - it was blinking merrily (the manual says that blinking is an indication of proper working order).<br /><br />So I began thumbing through the manual and came to the page talking about the two-wire design for operating in areas with dry ground. Unfortunately, that design won't work on groundhogs because they slink along the ground (the animal would have to touch both wires), so that was a bust. I decided to check the ground rod to see if the ground here is simply too dry and found the rod nice and moist from our deep clay soil. Giving up in disgust, I went inside to post a one-star-in-lieu-of-zero review when I had a revelation - groundhogs don't wear thick, rubber-soled shoes.<br /><br />Works well enough once you take your shoes off, but it gets only three stars because of the annoying setup. TL;DR It works, but it's a pain to set up!"
"I was a little skeptical about trying this tea thinking that it probably wouldnt work but after eating some really junky food (the fiance is on prednisone and we have been eating absolute junk) amd seeing the scale soar up seven lbs fully knowing that i was really backed up and enemas not taking care of much i figured why not. I steeped for 10 minutes and was suprised that the taste wasnt too bad. Well... I havr issues going in the morning and i will not poo at work so nearly 19 hrs after drinking this.. I came home and sat down and in about 2 seconds something slid. Now i thought it would be not much because of the duration so when i checked... ""holy ****"" was what i said.i had gone More than ive ever gone in my life.even with the stomache flu! That being said the scale is showing im down at least 4 lbs... So this tea really worked for me TL;DR holy crap"
"This stuff is truly a miracle.  My husband has had problems with his shoulder for years.  He regularly takes tramadol for pain, which makes him drowsy and not able to function.  He started on the ACV 10 days ago.  He has very minor shoulder pain now and has not taken a pain pill since he started.  He was able to put his arm on the pew in church yesterday, for the first time in many years.  He says his shoulder has only a minor ache, nothing like the severe pain he was suffering. He will continue on the ACV. TL;DR Miracle Worker"
"The are great granola bars. I've bought them for a long time and continue to love them. The almonds in them are a great touch, and they're sweetened by dried cranberries. There's also enough there to make it filling for a small snack.<br /><br />Consistency-wise, they are a bit sticky. I usually hold them with the wrapper when I eat them. They are definitely chewy (especially as compare to the Nature Valley crunchy granola bars, which are really, really crunchy), but because of all the nuts and crispy things, they're still a bit crispy. I like the consistency and have no prob with it as others have said they do. I also don't find them too crazy sweet (I tend not to like super-sweet things). The nuts and slight bitterness of the cranberries balance it all out for me.<br /><br />Again, I've always loved these granola bars. Give them a try. TL;DR Like granola bars? You'll prob like these."
"There are some wonderful olives in the mix that cling to the pit and others are a bit mushy that slide off the pit. I prefer the former. I culled the soggy olives for making Pasta Putanesca while using my favorites in Antipasto. So all in all, it is still a tasty and likeable mix that I'd purchase again. TL;DR Tasty and Likeable BUT..."
"I was disappointed to find that the Beans came Whole.  Since I don't own a fancy Coffee machine like French snobs or a fancy grinder, I didn't know how to use them.  I tried to smash them with a hammer but they were inconsistent.  When I did manage to borrow a grinder from a homeless man, I found that the Coffee tasted like poo. TL;DR Whole Bean?"
I love cherry lifesavers and am so thankful to be able to find them here.  I don't know why they don't sell these in the store.  Now I have my favorite lifesavers for quite awhile!! TL;DR yum
"I can't weigh in on whether this is true ""matcha"", but in the Starbucks sense of the word, it makes a matcha latte which is just fine and I have enjoyed it this way every day a while now.<br /><br />Recently, I must admit, someone gave me some quality matcha from Korea (maybe this is the REAL kind) which I used for matcha latte, and the flavor is much richer, the color is darker, and the powder mixes up smoother.  The product for sale here leaves me some teeny clumps at the bottom no matter how well I try to mix it.  When I just taste the dry powder, I can taste the bitterness of this product, whereas the better stuff was not bitter.<br /><br />But the price is good and it's still worth what I spent.<br /><br />Update:  I bought a bigger package of ""green tea powder"" from an international grocery as another reviewer suggested.  However, the flavor is bitter, and much weaker - I use twice as much powder per cup and it's still not as flavorful, and it's more bitter so I have to add sweetener when I didn't with this product.<br /><br />Also, I found out that I can avoid the teeny clumps with this product if I pour my powder through a tea strainer before I mix it with the hot water. TL;DR Worthy matcha latte"
"I bought two orders of these chocolates and planned to share them with holiday guests. After receiving them, I'm not sure I bought enough. I shared a few pieces.<br />The rest are squirreled away for safe keeping, for those days when personal therapy of the dark chocolate kind is called for. Such smooth and intense gourmet chocolate taste! TL;DR Sinfully wonderful!"
"I love Silk Very Vanilla Soymilk in the large cartons, and I was so happy when I was browsing through Amazon and came across these individual 8-ounce containers I just had to order them. The delivery was on time and I immediately put them in the fridge. They taste just like the large cartons sold in grocery stores and come in cute little containers. I will definitely re-order these! TL;DR So Convenient!"
"avocado in color i expected as much in taste, and i was not disappointed.  afterwards, reading the ingredients on the label i did not see avocado.  maybe I was tasting the soy oil.  cheddar cheese is listed, and on subsequent tastings i did taste the cheese.  lana did not taste cheese, though she admitted to a vegetable flavor.  the jalapeno flavor comes through without too much bite, both lana and i agree on this.  i did not shake the bottle as i used the sauce.  the peppers settle at the bottom of the bottle so my suggestion is do not shake the bottle if you enjoy a spicer, that is, a hotter, sauce.<br /><br />i am not a fan of tacos, however i do enjoy a good sauce, and i seasoned several dishes from vegetables to pork chops and was never disappointed.  this is a sauce i highly recommend.<br /><br />a favorite dish.  broiled salmon, covered in olive oil and sprinkled with powdered red pepper.  cook until the fish is slightly browned.  remove from oven and pour on the bold and creamy jalapeno sauce.  serve with mixed vegetables, and a glass of zinfandel. TL;DR green cheese"
This Product Is the only healthy Snack food that tastes good. This is so heathy I can eat the entire bag and it is only 330 cal. Even a bag of lite butter microwave popcorn has more calories. TL;DR Smart healthy fries
"Old, dry beans.  I was not impressed.  After hearing people rave about these beans, I was looking forward to my first cup of espresso using them.  What a let down. TL;DR Not impressed."
"the chocolate arrives fast enough, regretably this is the only thing good about this purchase.<br /><br />condition is bad.  pieces are smallish and many look chipped and rough, probably due to the transportation process.  some are wrapped in cheap looking red and green foils.  they also taste a bit stale.  i don't know how long they have stayed in the warehouse.<br /><br />taste is disappointing.  predominate taste is sugar--with a gritty texture, not the smooth, rich taste expected of a luxury chocolate.<br /><br />two thumbs down.  not worth the money at all. TL;DR disappointed"
"This cereal tastes great.  The colors aren't quite as bold as what is shown on the box, but it uses natural food colorings, so I could really care less.  I gave it a 4 out of 5 stars only cause it's so expensive and the box is a little bit smaller than a normal cereal box.  If it were bigger or less expensive, I would have given it 5 stars.  But otherwise it tastes great.  Also, I ordered this and it's supposed to be 5 boxes of cereal in the order, I only received 1 box.  I contacted Amazon and they actually overnighted me a whole new shipment of 5 boxes, that arrived on a Saturday morning.  Great customer service! Thanks! TL;DR Great gluten free subsitute for Fruit Loops"
"These are very good, but overpriced.  I paid $10.49.  Way too much.  Even the current price of $5.95 seems too much.  The price tag on the product reads $4.43 TL;DR I paid $10.49 for these.  Way too pricey, but tastey"
Does not cut nails cleanly.  There is a gap between the blade and the backing plate that crushes the nail instead of cutting it.  I tried every angle and orientation but it just does not cut the dogs nails.  I am returning the product as it does not work at all. TL;DR Don't buy
"i was recently diagnosed w/ gestational diabetes... thus began my quest for a yummy protein bar... this isn't it. i'm giving it 2 stars because my blood sugar levels were within the desired range after having it as a snack. i'm going to try the other flavors, but this one definitely is not one i'd like to have again. TL;DR meh"
These products were terrible tasting. My husband is Indian and said the taste was terrible. I agreed. When I went to return the unopened packages I could not so so. They have a no return policy. Now I will have to toss out $40 worth of unused product. Amazon is always so very good about returns but evententaly some of their vendors are not. TL;DR BUYER BEWARE--NO RETURNS
Best chocolate spread EVER! If you need a pick me up toast a croissant and spread some of this on!!! Coffee along side this snack is extra yum! TL;DR yum!
"We bought this toy for our little labradoodle.  Within an hour he had torn the cover to shreds, the stuffing was all over the floor and the thing was absolutely destroyed.  :-( TL;DR Not at all Tuff"
My dogs eat nothing but Halo brand dog food because it has all REAL ingredients and they love it!  The treats and chews are just icing on the cake for them.  It's their favorite!  I know they love it and that it's good for them so I can feel good about feeding them Halo! TL;DR Halo is the best!
"Usually my cats love Tiki Cat, but after buying this batch, they threw up each time they ate it.  I am worried it is a tainted batch and I may be poisoning them!  Be careful when buying from this seller TL;DR My cats are vomiting - tainted product?"
"This product is the best meal replacement drink I have seen to date.  I keep waiting for other products to catch up to them, but so far they haven't.<br /><br />The main difference between this meal replacement and other meal replacement products I've seen is in the carbohydrates they provide.  Most other meal replacements I've seen either use sugars or maltodextrin as their main carbohydrate.  The problem with this is that they have a high glycemic index.  This means that when you eat them, your blood sugar rapidly rises and your body responds by making a lot of insulin.  Then in a very short time, your blood sugar is low and you have no energy and are hungry again.  This product is low sugar and no maltodextrin which is great.  Hopefully it has a low glycemic index.<br /><br />The oil blend is this product looks to be good.  They don't report the exact percentages of omega 3, 6 and 9 fatty acids but they do contain omega fatty acids.<br /><br />As for the protein, it's a blended protein that's 40 grams per serving.<br /><br />In my opinion, the taste of these products is great, but that's only an opinion.  Concerning the nutritional value of this product, everything I've said here is easy to validate with a little research.<br /><br />The only downfall of this product is the cost.  It's a lot cheaper to just blend protein powder, oatmeal and Udo's oil in a blender, but that obviously isn't nearly as convienent.  All in all, this is a great product, but be sure to shop around because the price can vary greatly. TL;DR No Maltodextrin!!!"
"These taste really good, the only problem I had was the wrapping they are in foil and it sticks to the chocolate and causes the candy to break open leaking the liquor all over your hands. TL;DR good"
"These are excellent.  I am a St Louis native (but now reside in Virgina) and have been a customer of Bissinger's Chocolate for over 20 years.  I have never had better quality chocolate (okay I have had some amazing Swiss chocolate).  All their products are excellent, we really love the black sesame crunch, especially my Arabic husband, who may be a little bit of a sesame seed snob.  Did I mention this is GLUTEN FREE!!!  Bissinger's web site specifies gluten free on many items.  The service from Bissinger's is truly 5 star. TL;DR Black sesame"
Have used this for years.  Gives long lasting energy boost with no sudden let down. Good taste.  4 oz ea. so can put them in  my carry-on when traveling. TL;DR ZipFizz liquid energy shot
"Be aware that if you think you're going to get ""Green Mountain Coffee Roasters Gourmet Single Cup Milk Chocolate Hot Chocolate, 16 K-Cup box - (Pack of 2 boxes)"", you won't!!!  Liquid Nation sends out Cafe Express Milk Chocolate Hot Chocolate and doesn't tell you they are going to substitute...then when you contact them about it, they tell you Green Mountain is being phased out and replaced with Cafe Express ... and they don't care if you're unhappy about the switch! TL;DR You don't get what you order"
The bars are delicious!  They are moist and I can't keep them in the house.  Once the package is open it's gone! TL;DR barbara's bars
These are great and amazingly lacking in added ingredients.  Crispy like a fried chip but they are not fried. Not dried or chewy like some dehydrated apples.  I love all the flavors but the beet is my favorite.  I hope they get the veggie variety on Amazon soon. TL;DR Excellent
"To be honest, I didn't want to like this formula. I was having gas and spit-up issues with Enfamil Newborn and our pediatrician recommended this for our 2 week old son. When I read the ingredients and saw that the first one is corn syrup, I balked and purchased a three pack of Baby's Only Organic from Amazon, hoping it would work for us. It made my baby terribly constipated. So I bought the Target brand Gentle formula which is supposed to be comparable to this. It is, but we were still getting spit ups. I switched to a mix of Enfamil Newborn and Enfamil AR. Back to horrible, screaming gas issues. Finally, reluctantly, I had to admit that of the four things we'd tried, this is the best for us. I bought the brand name because the Target brand smelled like malt mix and doesn't mix well. There is really no difference between Enfamil and Target other than the smell and color. Enfamil doesn't mix well either. Both give my son horrible green swamp poops which are runny and explosive. But apparently that's normal with the gentle formulas. Yuk.<br /><br />My son does better on this. I suspect he has lactose sensitivities and this, while not really cutting down on the gas, helps him to pass it and not scream in pain all day. He sleeps well and eats without pain. While I would like him to eat something that doesn't make his diapers so nasty, it's worth it. Plus, we use cloth diapers so the poop doesn't explode out of the diaper and onto his clothes. It does make for some very interesting diaper changes.<br /><br />I'm still not completely settled on this, but I have a two month supply so we are on it for now. I just wish I could find something that would agree with him without the gross diapers and less than ideal ingredients.<br /><br />Update:  I switched to Baby's Only LactoRelief and saw a HUGE improvement in reflux symptoms in just 1 feed!  His stools improved drastically and he is a new baby!  I have come to believe that it was not reflux at all. TL;DR There are better options"
"Should really give this product a below zero review, but there's no choice about that. The first bite is okay, but after eating the whole sandwhich, I realized that my stomach wants to turn upside down, and the after taste is so terrible that I wanted to puke all the food I've eaten. It taste so yukky and horrible that it would not go away for awhile even though I gargle and drink lots of liquid. I wonder if there's a food poisoning in here. Will never ever buy this canned food again!!! TL;DR Taste Like Acid"
"I ripped open one of the bags and popped a few pieces into my mouth, and was appalled at how they tasted. They were not what I remembered! I cracked open one of the pieces to find that the peanut inside had white spots on it, which may or may not have been mold. I looked for an expiration date and instead found a code: 2167CX. After some research I found that the first digit indicates the year of production. I was horrified. This candy was made in 2002! Steer clear of Farley's and Sathers candy on this site unless you like 9+ year old candy! TL;DR They don't age quite as well as fine wine..."
Tasty way to refuel after kicking a** at the gym. Most protein drinks have a chalky taste to them that I can't stand but not Muscle Milk. Chocolate is the best flavor available. TL;DR Tasty!
"my black lab loves these treats!! they are a little pricy for the amount you get, i would like to see more product for the price. TL;DR trooper's favorite treat"
"My dog loves these treats but I found that this company charges way too much for this item.  I usually get the same size jar for $9.99 at BJ's, they were out of them for a few weeks and I thought they weren't going to get them so I ordered them from here...for 25.00...didn't realize the cost was so much higher, thought it was a bigger jar than I usually get but it wasn't.  Way overpriced in my opinion. TL;DR Dog Loves them but Cost is Way too high"
"...and has lots of stuff in it.  If you want something good w/o many calories that has good taste buy this.  The <a href=""http://www.amazon.com/gp/product/B000CQBZO2"">Healthy Choice Chicken with Rice Soup, 14-Ounce Microwave Bowls (Pack of 12)</a> tastes like a chemical spill but the noodle version is excellent.  I just got it because it was a nice easy cheap lunch but it turned out to be really good. TL;DR Excellent product, tastes great..."
These crackers rock.  Wish company would let you buy assortment since you have to buy minimum of 6 boxes at a time. TL;DR Krunchy Kracker Heaven  :)
"I have used this to make chocolate chip cookies and angel food cake and they both turned out great. I used king arthur flours before being gluten free, so I thought I'd give it a try. I'm glad I did. TL;DR Great flour!"
"Great shipping -- 3 days earlier than expected! Careful packaging too!<br /><br />The product -- it tasted great and fresh. The aroma was fragrant, and when I drank the tea, I did feel invigorated with a loss of appetite. Works like a charm for those horrible 3am problem sets! TL;DR Delicious + Effective"
I thought the product was very good.I used some to make creamed salt cod and found the fish firm and tasty.Just like the cod I had as child. TL;DR Bacalao Salted Cod
"I've tried several of the Hansen's soda and this one is pretty good. Basically it tastes like vanilla cream soda. I didn't really get much of the cherry flavor. But it's pretty good, not as good as some of the other flavors though. TL;DR Pretty Good"
"I started feeding this to my 5 month old Yorkie; he has no problems transitioning to the food. We feed him two meals a day of this, with treat supplements and the occasional wet food (1/week or so).<br /><br />He doesn't seem to notice the difference between the 'Life Bits' and the regular food. (He doesn't avoid them or anything, as I've heard of other dogs doing this). TL;DR Healthy food for a growing puppy"
"Given that I liked this brand's granola so much, I anticipated finding this bars delicious as well.  Quite honestly I was underwhelmed by their flavor.  They don't taste bad -- and there is a nice, subtle cherry flavor -- but overall it just tasted like a slightly sweet flour-based bar.<br /><br />When I eat a bar like this, I'm generally looking for a decent protein content.  Unfortunately these bars (like this brand's granola) get almost all of their calories from fat and carbohydrates.  Each bar has only 4 grams of protein.  If I'm going to eat a low protein snack, I want it to be something more delicious than this.<br /><br />My biggest issue with this bar, however, is the addition of chicory root to bring up the fiber content.  Each bar contains 6 grams of fiber -- nearly 25% of the recommended daily fiber intake.  This could be a great thing for people who ordinarily don't eat whole foods, but if your diet regularly contains whole wheat, brown rice, and fruits and vegetables that contain fiber, then getting 25% of your daily fiber in a bar like this is only going to cause intestinal discomfort. TL;DR not particularly interesting...don't like the added chicory root"
"The Royal Canin Urinary formula is so tasty that two of the cats who eat it don't even have kidney issues.  They just like the taste!  The one who has had the crystals continues to remain crystal-free, so yay. TL;DR My vet sells this for over $50...so this price is great"
"This marvelous chocolate is addictive....but healthy.  Great taste, every so slightly salty.  Price is excellent and the chocolate ships well. TL;DR Best dark chocolate ever."
"This product arrived a little banged up, not in the best condition. We're able to use it and everything but the bottom of one of the giant tubs is concave so it doesn't sit stably, and the seals inside the lid are kind of, I don't know, greasy looking? That sounds worse than it actually is, but I wasn't super impressed. TL;DR Not Nesquik's Fault, But..."
I received the items purchased damaged and rancid.  I have been to Belize and actually visited and purchased this very product from an airport the first time I ever bought it.  I had been to Belize twice and was introduced to this product while staying in various areas.  I can't believe this person sent this great product to me and<br />expected me to believe it to be the same as I have had.  What a big disappointment!  I won't buy it through them again.  I threw both bottles away immediately. TL;DR Poor quality & Rancid taste
